№ ТИК,№ УИК,Адрес 1,Адрес 2,Члены избирательной комиссии,Координаты
11,491,"195276, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Тимуровская, дом 8, корпус 2","195276, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Тимуровская, дом 8, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Тихонова Татьяна Константиновна</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Шаронина Елена Дмитриевна</nobr></td><td>Зам.председателя</td><td>МОО Калининского района Санкт-Петербурга СОЮЗ ""ЧЕРНОБЫЛЬ-КВАНТ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Шакирова Луиза Гаипназаровна</nobr></td><td>Секретарь</td><td>Общественная организация ветеранов-инвалидов Афганистана и Чечни Калининского района города Санкт-Петербурга</td>
</tr>
<tr>
<td>4</td><td><nobr>Барсукова Алина Анатольевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Дворник Сергей Николаевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>6</td><td><nobr>Красавцева Елена Константиновна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>7</td><td><nobr>Михайлова Любовь Борисовна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>8</td><td><nobr>Французова Лидия Константиновна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
</tbody></table>",60.047282 30.3969259
11,492,"195276, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Тимуровская, дом 8, корпус 2","195276, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Тимуровская, дом 8, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Никитин Сергей Михайлович</nobr></td><td>Председатель</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>2</td><td><nobr>Макаров Дмитрий Николаевич</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Могильникова Наталья Сергеевна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>4</td><td><nobr>Грауль Владимир Николаевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Мальцев Игорь Олегович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Назарова Елена Алексеевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Пантелич Людмила Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>8</td><td><nobr>Сербина Екатерина Андреевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
</tbody></table>",60.047282 30.3969259
11,493,"195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 17, корпус 2","195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 17, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Громцев Олег Владимирович</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Парфёнова Ульяна Владимировна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>3</td><td><nobr>Алексеева Наталия Александровна</nobr></td><td>Секретарь</td><td>МОО Калининского района Санкт-Петербурга СОЮЗ ""ЧЕРНОБЫЛЬ-КВАНТ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Андрианов Арсений Анатольевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Бабичев Андрей Вячеславович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>6</td><td><nobr>Васютин Сергей Викторович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Гашин Виктор Александрович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Гусев Владимир Викторович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>9</td><td><nobr>Еникеева Екатерина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>10</td><td><nobr>Макаренко Наталья Владимировна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",60.043541 30.3961659
11,494,"195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 17, корпус 2","195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 17, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Махнач Ирина Васильевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>2</td><td><nobr>Куприенко Ольга Владимировна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Городничева Елена Александровна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Бобохин Михаил Юрьевич</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>5</td><td><nobr>Згодько Людмила Николаевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Петрова Тамара Федоровна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Русинов Дмитрий Владимирович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>8</td><td><nobr>Русинова Наталья Васильевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>9</td><td><nobr>Хусенов Олим Абдурафикович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>10</td><td><nobr>Юдина Мария Викторовна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
</tbody></table>",60.043541 30.3961659
11,495,"195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 17, корпус 2","195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 17, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Тихомирова Ольга Арнольдовна</nobr></td><td>Председатель</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>2</td><td><nobr>Крупко Максим Сергеевич</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>3</td><td><nobr>Хусаинов Ринат Харрасович</nobr></td><td>Секретарь</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>4</td><td><nobr>Егорова Лариса Дмитриевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Зибров Евгений Дмитриевич</nobr></td><td>Член</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Зиброва Ирина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Ковалева Галина Павловна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>8</td><td><nobr>Сальман Анастасия Михайловна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Тимощенко Кирилл Валерьевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>10</td><td><nobr>Филиппова Екатерина Павловна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
</tbody></table>",60.043541 30.3961659
11,496,"195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Учительская, дом 9, корпус 3","195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Учительская, дом 9, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Попова Валентина Алфеевна</nobr></td><td>Председатель</td><td>Общественная организация ветеранов-инвалидов Афганистана и Чечни Калининского района города Санкт-Петербурга</td>
</tr>
<tr>
<td>2</td><td><nobr>Васькова Марина Сергеевна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>3</td><td><nobr>Горянский Михаил Витальевич</nobr></td><td>Секретарь</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>4</td><td><nobr>Вершицкая Лидия Евгеньевна</nobr></td><td>Член</td><td>МОО Калининского района Санкт-Петербурга СОЮЗ ""ЧЕРНОБЫЛЬ-КВАНТ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Ибрагимов Рустем Салахович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>6</td><td><nobr>Матисова Галина Григорьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>7</td><td><nobr>Николаева Елена Анатольевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Тимофеева Ольга Леонидовна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
</tbody></table>",60.0332586 30.3901283
11,497,"195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Учительская, дом 3","195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Учительская, дом 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Логинов Леонид Витальевич</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>2</td><td><nobr>Филатова Елена Петровна</nobr></td><td>Зам.председателя</td><td>Общественная организация ветеранов-инвалидов Афганистана и Чечни Калининского района города Санкт-Петербурга</td>
</tr>
<tr>
<td>3</td><td><nobr>Логинова Галина Викторовна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Кузнецова Людмила Александровна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Малофеева Ирина Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Петрова Галина Арсентьевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Репкина Елена Валентиновна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>8</td><td><nobr>Сироткина Елена Павловна</nobr></td><td>Член</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",60.03532809999999 30.3863582
11,498,"195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Учительская, дом 1","195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Учительская, дом 1","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Шубин Валерий Вениаминович</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>2</td><td><nobr>Пискунов Александр Александрович</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Широкоброд Ирина Ивановна</nobr></td><td>Секретарь</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Бородкевич Алексей Владимирович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>5</td><td><nobr>Иванова Ольга Борисовна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>6</td><td><nobr>Мартынова Ирина Владимировна</nobr></td><td>Член</td><td>Общероссийская общественная организация Всероссийское общество инвалидов (ВОИ)</td>
</tr>
<tr>
<td>7</td><td><nobr>Перевозчикова Ольга Ивановна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>8</td><td><nobr>Туманов Александр Юрьевич</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Шалина Елена Валерьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>10</td><td><nobr>Яковлева Евгения Олеговна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
</tbody></table>",60.035858 30.3831369
11,499,"195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 9, корпус 1","195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 9, корпус 1","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Остапенко Елена Витальевна</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Бердыниязова Татьяна Ильинична</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>3</td><td><nobr>Тиханова Юлия Юрьевна</nobr></td><td>Секретарь</td><td>МОО Калининского района Санкт-Петербурга СОЮЗ ""ЧЕРНОБЫЛЬ-КВАНТ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Грешникова Марина Васильевна</nobr></td><td>Член</td><td>Общественная организация ветеранов-инвалидов Афганистана и Чечни Калининского района города Санкт-Петербурга</td>
</tr>
<tr>
<td>5</td><td><nobr>Игнатьева Нина Николаевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Лебедева Валентина Васильевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Мазурок Валентин Евгеньевич</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>8</td><td><nobr>Максимова Екатерина Алексеевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>9</td><td><nobr>Протопопова Кира Вадимовна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>10</td><td><nobr>Трофимов-Трофимов Виталий Дмитриевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
</tbody></table>",60.038666 30.391166
11,500,"195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 9, корпус 1","195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 9, корпус 1","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Сеина Светлана Геннадьевна</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Шерстобитова Олеся Владимировна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Ланцова Людмила Викторовна</nobr></td><td>Секретарь</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>4</td><td><nobr>Васильева Ирина Юрьевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>5</td><td><nobr>Джалилов Михаил Алишерович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Кондратьева Светлана Алексеевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Котусева Татьяна Александровна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>8</td><td><nobr>Николаева Валентина Петровна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Рулевская Екатерина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Хорькова Ирина Викторовна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
</tbody></table>",60.038666 30.391166
11,501,"195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 9, корпус 1","195269, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ольги Форш, дом 9, корпус 1","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Афонькина Вера Дмитриевна</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Горностаева Валентина Владимировна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>3</td><td><nobr>Богдан Марина Васильевна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Акинина Татьяна Станиславовна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Кононов Вячеслав Валерьевич</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Лебедев Роман Владиславович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Нечаева Софья Игоревна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Пушпур Александра Анатольевна</nobr></td><td>Член</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",60.038666 30.391166
11,502,"195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ушинского, дом 10, корпус 2, литера А","195297, Город Санкт-Петербург, Калининский район, муниципальное образование муниципальный округ Прометей, улица Ушинского, дом 10, корпус 2, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Лебедева Елена Владимировна</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Мартынов Петр Викторович</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Лебедева Анна Андреевна</nobr></td><td>Секретарь</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>4</td><td><nobr>Бондарев Михаил Владимирович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Гаптулина Ирина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>6</td><td><nobr>Загороднев Евгений Александрович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Кононова Тамара Алексеевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Кошкина Екатерина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Лебедев Максим Игоревич</nobr></td><td>Член</td><td>Региональное отделение в Санкт-Петербурге Всероссийской политической партии ""ПАРТИЯ РОСТА""</td>
</tr>
<tr>
<td>10</td><td><nobr>Чулкова Тамара Ивановна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",60.03416300000001 30.40694299999999
