№ ТИК,№ УИК,Адрес 1,Адрес 2,Члены избирательной комиссии,Координаты
22,331,"194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Выборгская, дом 3","194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Выборгская, дом 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Сандалова Ольга Леонидовна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Ленская Татьяна Эдуардовна</nobr></td><td>Зам.председателя</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Плотникова Ирина Николаевна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>4</td><td><nobr>Ванюшина Мария Константиновна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Гусакова Елена Петровна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Павлович Сергей Евгеньевич</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Петрова Тамара Исаровна</nobr></td><td>Член</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>8</td><td><nobr>Прасолова Ирина Анатольевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>9</td><td><nobr>Филеев Дмитрий Алексеевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
</tbody></table>",59.9647461 30.34613959999999
22,332,"194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Выборгская, дом 3","194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Выборгская, дом 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Чихалова Мария Сергеевна</nobr></td><td>Председатель</td><td>Политическая партия ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Цулая Ксения Геннадьевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Горобец Валерия Леонидовна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Алпатьева Татьяна Викторовна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Грачева Виктория Сергеевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Иванова Светлана Витальевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Маркова Татьяна Георгиевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>8</td><td><nobr>Нефедова Светлана Александровна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Цурукина Ирина Георгиевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.9647461 30.34613959999999
22,333,"194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Смолячкова, дом 13","194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Смолячкова, дом 13","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Буш Светлана Павловна</nobr></td><td>Председатель</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>2</td><td><nobr>Баранова Елена Владимировна</nobr></td><td>Зам.председателя</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>3</td><td><nobr>Мартынова Светлана Викторовна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Антонова Марина Геннадьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>5</td><td><nobr>Белякова Виктория Валерьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>6</td><td><nobr>Богатикова Наталья Владимировна</nobr></td><td>Член</td><td>Региональная общественная организация ""Центр Реабилитации инвалидов ""ОРТОЛЮКС""</td>
</tr>
<tr>
<td>7</td><td><nobr>Король Татьяна Игоревна</nobr></td><td>Член</td><td>Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Мыльникова Вера Анатольевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Новиков Олег Викторович</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>10</td><td><nobr>Спасова Наталия Анатольевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>11</td><td><nobr>Фидарова Надежда Алексеевна</nobr></td><td>Член</td><td>Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ""</td>
</tr>
</tbody></table>",59.970721 30.34326
22,334,"194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, Тобольская улица, дом 12 А","194044, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, Тобольская улица, дом 12 А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Сандалова Маргарита Афанасьевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Блошенко Светлана Михайловна</nobr></td><td>Зам.председателя</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>3</td><td><nobr>Фирсова Светлана Валерьяновна</nobr></td><td>Секретарь</td><td>Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Гончаров Игорь Валерьевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Грицаенко Любовь Ивановна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Дадашов Эльдар Агагасан Оглы</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Иванов Александр Сергеевич</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Комов Олег Владимирович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Кульгавий Лариса Петровна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>10</td><td><nobr>Лебедева Ирина Леонидовна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>11</td><td><nobr>Романова Любовь Аркадьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
</tbody></table>",59.97292599999999 30.34377
22,335,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, Большой Сампсониевский проспект, дом 86","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, Большой Сампсониевский проспект, дом 86","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Степанов Олег Николаевич</nobr></td><td>Председатель</td><td>Санкт-Петербургская общественная организация ветеранов (пенсионеров) труда и войны, вооруженных сил и правоохранительных органов</td>
</tr>
<tr>
<td>2</td><td><nobr>Петрик Екатерина Сергеевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>3</td><td><nobr>Андрианова Анна Борисовна</nobr></td><td>Секретарь</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>4</td><td><nobr>Битюцкий Сергей Александрович</nobr></td><td>Член</td><td>Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Гирш Ирина Владимировна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>6</td><td><nobr>Николаева Нина Ивановна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Пузиков Александр Валентинович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Рубцова Екатерина Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Смелова Екатерина Анатольевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
</tbody></table>",59.98617999999999 30.333677
22,336,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Александра Матросова, дом 11, литера А","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Александра Матросова, дом 11, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Тихомирова Татьяна Гельевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Кулеш Светлана Валерьевна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Киселева Людмила Николаевна</nobr></td><td>Секретарь</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>4</td><td><nobr>Карасев Михаил Борисович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>5</td><td><nobr>Комкова Лариса Геннадьевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Макаров Алексей Сергеевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии ""Трудовая партия России"" в Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Петрова Ольга Николаевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>8</td><td><nobr>Чирва Марина Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Шарова Марина Борисовна</nobr></td><td>Член</td><td>Санкт-Петербургская общественная организация ветеранов (пенсионеров) труда и войны, вооруженных сил и правоохранительных органов</td>
</tr>
</tbody></table>",59.9832 30.348704
22,337,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Александра Матросова, дом 11, литера А","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Александра Матросова, дом 11, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Морозова Людмила Васильевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Лебедева Надежда Геннадьевна</nobr></td><td>Зам.председателя</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>3</td><td><nobr>Зорина Валентина Ивановна</nobr></td><td>Секретарь</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Ерохина Елена Викторовна</nobr></td><td>Член</td><td>Санкт-Петербургская общественная организация ветеранов (пенсионеров) труда и войны, вооруженных сил и правоохранительных органов</td>
</tr>
<tr>
<td>5</td><td><nobr>Зорин Дмитрий Александрович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>6</td><td><nobr>Мадорский Борис Леонидович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской Общественной организации ""Российский Красный Крест""</td>
</tr>
<tr>
<td>7</td><td><nobr>Мальханова Светлана Александровна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>8</td><td><nobr>Насонова Виктория Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Печенко Галина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Попова Ольга Викторовна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>11</td><td><nobr>Скипидарникова Лариса Владимировна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",59.9832 30.348704
22,338,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Никитин Яков Борисович</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Якушева Лариса Александровна</nobr></td><td>Зам.председателя</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>3</td><td><nobr>Сорокина Светлана Сергеевна</nobr></td><td>Секретарь</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Григорьева Наталья Юрьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>5</td><td><nobr>Жилич Александра Анатольевна</nobr></td><td>Член</td><td>Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Никитина Анастасия Юрьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Никитина Людмила Ивановна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>8</td><td><nobr>Савосина Юлия Сергеевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>9</td><td><nobr>Трунина Юлия Владимировна</nobr></td><td>Член</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
</tbody></table>",59.986857 30.349266
22,339,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Шакенова Наталия Владимировна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Шиженская Нина Николаевна</nobr></td><td>Зам.председателя</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Лебедева Марина Владимировна</nobr></td><td>Секретарь</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>4</td><td><nobr>Булдыгина Оксана Сергеевна</nobr></td><td>Член</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Гаврилова Юлия Филипповна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>6</td><td><nobr>Истомин Андрей Васильевич</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Мельничук Светлана Алексеевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>8</td><td><nobr>Самойлова Елена Анатольевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>9</td><td><nobr>Смольянинов Александр Васильевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
</tbody></table>",59.986857 30.349266
22,340,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Морозова Татьяна Олеговна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Шулепова Ирина Леонидовна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Семенов Михаил Геннадьевич</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Колбунцова Софья Сергеевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Кузьмина Ольга Георгиевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Проворов Сергей Валентинович</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Сараева Ольга Владимировна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Севрюгин Анатолий Борисович</nobr></td><td>Член</td><td>Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Фатеева Оксана Витальевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.986857 30.349266
22,341,"194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","194100, Город Санкт-Петербург, Выборгский район, муниципальное образование муниципальный округ Сампсониевское, улица Харченко, дом 27, литера А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Терентьев Георгий Сергеевич</nobr></td><td>Председатель</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>2</td><td><nobr>Рассохина Нина Яковлевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Бурдуковская Ирина Михайловна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>4</td><td><nobr>Алексанова Мариетта Овиковна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>5</td><td><nobr>Брюсов Андрей Владимирович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Буева Марина Николаевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Бурдуковская Светлана Георгиевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Григорьева Нелли Алексеевна</nobr></td><td>Член</td><td>Санкт-Петербургская общественная организация ветеранов (пенсионеров) труда и войны, вооруженных сил и правоохранительных органов</td>
</tr>
<tr>
<td>9</td><td><nobr>Дмитриева Юлия Борисовна</nobr></td><td>Член</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>10</td><td><nobr>Пищенкова Наталья Васильевна</nobr></td><td>Член</td><td>Санкт-Петербургская ассоциация общественных объединений родителей детей-инвалидов ""ГАООРДИ""</td>
</tr>
<tr>
<td>11</td><td><nobr>Худакова Дарья Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
</tbody></table>",59.986857 30.349266
